type,rd_percentage,pause,bandwidth_bytes_per_second,latency_core_ptr_chase,latency_mem_ptr_chase,latency_mem_ptr_chase_ram,bandwidth_ram
DDR4-1.3333333,0,0,86843020089.95502,261.2520857399563,265.7142857142857,148.07229745180743,110275742130.0
DDR4-1.3333333,0,5,83874264467.76611,212.7096088435374,204.28571428571428,127.58829693970742,106514934534.0
DDR4-1.3333333,0,10,81282312443.7781,192.24920954297212,182.85714285714286,117.54593918864848,103214696646.0
DDR4-1.3333333,0,15,80350647076.46178,155.59987631416203,140.47619047619048,100.79027876975697,102020285856.0
DDR4-1.3333333,0,20,77014558320.83958,133.67567026810724,116.66666666666666,89.06095272652381,97784067966.0
DDR4-1.3333333,0,25,76484413793.10344,132.76771679545604,110.0,85.08052112701303,97096283856.0
DDR4-1.3333333,0,30,74717802698.65067,127.76934325131921,106.66666666666666,82.57876106446902,94858426788.0
DDR4-1.3333333,0,35,72713623988.00601,121.97345724003888,105.71428571428571,81.7758642943966,92294588706.0
DDR4-1.3333333,0,40,67783676161.91903,114.76562053392784,93.80952380952381,73.62241834056046,86040051972.0
DDR4-1.3333333,0,45,65695270764.61769,112.6110642604149,90.95238095238095,71.45222578630565,83384611698.0
DDR4-1.3333333,0,50,64549680359.82008,110.91798020021015,88.09523809523809,68.93344897333623,81928699650.0
DDR4-1.3333333,0,55,63627619790.10494,110.69924229854543,89.52380952380952,70.13343700333591,80759364318.0
DDR4-1.3333333,0,60,62377719940.02999,109.74412991002853,90.47619047619047,70.82505252062631,79175516244.0
DDR4-1.3333333,0,65,60739396701.64918,107.23863088542502,86.19047619047619,67.71767944294199,77111652174.0
DDR4-1.3333333,0,70,59806119340.329834,105.98597268364709,84.28571428571428,66.09295665232392,75926452770.0
DDR4-1.3333333,0,80,54118198500.749626,100.65621248499399,79.52380952380952,62.27948555698713,68684249880.0
DDR4-1.3333333,0,90,49970605097.45128,96.84787957736286,75.23809523809524,58.75591496889787,63418402800.0
DDR4-1.3333333,0,100,44196778410.7946,92.3467089538518,70.47619047619047,54.982365624559144,56087156424.0
DDR4-1.3333333,0,120,40575635382.308846,90.43974410956434,70.47619047619047,55.10364962759124,51517281360.0
DDR4-1.3333333,0,140,37527556221.88905,89.33475612467208,67.14285714285714,52.397076559926916,47629561218.0
DDR4-1.3333333,0,160,34837272563.71815,89.24867724867724,65.23809523809524,51.04836202620905,44214180912.0
DDR4-1.3333333,0,180,32381735532.233883,88.71742203374856,65.71428571428571,51.364205784105145,41088447774.0
DDR4-1.3333333,0,200,30115943628.18591,88.41854404099301,65.71428571428571,51.504066537601666,38209887054.0
DDR4-1.3333333,0,220,28148773613.193405,88.07619047619048,64.76190476190476,50.56871076421777,35713087458.0
DDR4-1.3333333,0,260,25269013493.253376,87.97322800087777,64.28571428571428,50.44903026122575,32059234380.0
DDR4-1.3333333,0,300,22810588305.84708,87.37567591139019,63.33333333333333,49.346227233655675,28940153922.0
DDR4-1.3333333,0,340,20889292953.523243,87.35644514215943,65.23809523809524,50.93017777325444,26500669668.0
DDR4-1.3333333,0,380,19221416491.754124,87.44588348159776,64.28571428571428,50.122991753074785,24383072466.0
DDR4-1.3333333,0,450,16882346026.986507,86.92010052428614,63.80952380952381,49.98894049972351,21411374310.0
DDR4-1.3333333,0,550,14429092653.673164,86.31675708257985,62.38095238095238,48.922925723073135,18297923040.0
DDR4-1.3333333,0,600,13443089655.172415,86.35688452596227,62.857142857142854,49.20095298002382,17044149924.0
DDR4-1.3333333,0,700,12027355922.03898,85.95730115945749,61.904761904761905,48.59052721476318,15247928034.0
DDR4-1.3333333,0,800,10795725337.331335,86.14160854215103,60.476190476190474,47.424447435611185,13684037982.0
DDR4-1.3333333,0,900,9798438380.809595,85.58986865186326,61.904761904761905,48.31318770782969,12417983010.0
DDR4-1.3333333,0,1000,9052286656.671663,85.60796645702305,60.95238095238095,47.54607418865186,11470232886.0
DDR4-1.3333333,0,2000,5088124737.631186,84.8544809228039,60.95238095238095,47.60026094000652,6436717644.0
DDR4-1.3333333,0,10000,1711803298.3508246,82.98635307781649,58.095238095238095,45.371592384289805,2154442776.0
DDR4-1.3333333,10,0,82739286356.8216,236.1672531081398,233.33333333333331,129.44720123618,104988401802.0
DDR4-1.3333333,10,5,81268140329.83508,198.47086660751256,181.9047619047619,115.7008476425212,103122582708.0
DDR4-1.3333333,10,10,78006136131.93404,177.58936301793443,161.9047619047619,104.85922312148058,98991272364.0
